0.3691717036542114,0.32639059248869745,1
0.42093549940214814,0.3401020202710882,1
0.3888407881002388,0.3526354262209811,0
0.3811233827773458,0.3276020588029279,0
0.3840327627462379,0.32458857313480205,1
0.40913604750097443,0.3421672318122987,1
0.40368543553944014,0.35462930166884354,1
0.3936069577055434,0.34480428221286386,1
0.3903773050126895,0.3364196420505971,1
0.41623394022683335,0.3506563366351043,1
0.4782263567047757,0.40652650521659756,1
0.4773470187926861,0.4463877600327991,1
0.546728629978828,0.49105283329456867,0
0.3198762701647069,0.3855099527023393,1
0.38801037201623373,0.28858351007573024,1
0.40765208784423856,0.343756724606561,1
0.46103415987258384,0.39003381156817435,1
0.5079852859570312,0.4550236981200239,0
0.3853259045087682,0.405051199679952,0
0.3583248051737312,0.3110846383062911,1
0.3988453211578649,0.3194771715101263,1
0.46768861722938754,0.3885310296984176,1
0.43998765186666244,0.41525246345777056,1
0.42626508342696556,0.38864963798027247,1
0.6246109033966794,0.5065523851900874,0
0.08000914243201722,0.2673987849636114,0
0.13828565870842938,0.0010335993858744386,1
0.3953323938071361,0.17856353050528914,1
0.4203068231778912,0.35637558968513083,0
0.38513998590111914,0.34988253209150527,1
0.40022415555394697,0.33727431040412,0
0.07312270181729542,0.14014923702363957,1
0.46324391919814834,0.17455185651618785,1
0.43151522303205914,0.40690515927285004,0
0.37291607942637733,0.3490961557711739,1
0.39250896543634445,0.3247325767837314,1
0.40600015639799747,0.3455672961595435,1
0.5973002690658994,0.47526009471106107,0
0.31447837817520535,0.4127036233683082,1
0.4516541386325766,0.32396649528434207,0
0.3818589321905868,0.3674456888441637,1
0.4602212350416827,0.3728168702457864,0
0.3854074474781679,0.375114630373638,1
0.3948374563405856,0.33406105161783045,0
0.31601013814000767,0.29031562757399404,1
0.38977845135685724,0.2872313171725164,1
0.4446274686106899,0.36813596777285507,1
0.39441734868885103,0.37112078903030643,1
0.38931442867525407,0.3362596532060306,0
0.37768786549578853,0.3257382804863229,1
0.4041894917820681,0.33504798262306934,1
0.5044046559361098,0.4152365414189523,1
0.43001909647135994,0.4322615229522168,1
0.44050537345838703,0.39139165624225175,1
0.40959287016777673,0.37827084574788494,1
0.4325151018701244,0.37320313020830476,0
0.35148774329532817,0.33600112008877986,1
0.4081804189173848,0.32093840528512446,1
0.4461690792347338,0.38095358028934523,1
0.4015379887842796,0.37667693088527393,0
0.2144096771579801,0.23017693318612323,1
0.43362327969102266,0.248882471422671,1
0.41371448052254545,0.376546050655625,0
0.35999105824311145,0.3297661931356601,0
0.38522331509391455,0.312067090154723,1
0.41923292256084677,0.34926138125398704,0
0.3876542013634141,0.3508092882252224,1
0.44438870080586884,0.3666190946121036,1
0.42856730067613413,0.3929413826334756,1
0.39455840061073993,0.3610890041559239,0
0.38029703600010695,0.33066480173663954,1
0.4534546403860318,0.3675659262501584,1
0.4801542407764019,0.43204879133300705,1
0.3910699968459034,0.39132657845362456,1
0.4979521841380493,0.4025281214871048,1
0.3973675542320117,0.40666834169491484,0
0.3321672441539724,0.3020537028054246,1
0.434956105998948,0.32512965785065273,1
0.42326296112442885,0.3835123859030761,1
0.38889652109315953,0.35413445328682397,1
0.45523212354102105,0.3742367356870118,1
0.4522605588660274,0.4151836791356492,1
0.4410842394925082,0.4060521074874839,0
0.35259907103232296,0.3420192879941482,1
0.4010770729613678,0.31724392583138783,1
0.39891552382321976,0.34651592632942935,0
0.30491452435143407,0.28579576034187726,0
0.22151500297767887,0.17815720278701286,1
0.4806108754214749,0.28091489256198604,0
0.22936079715953125,0.28603725535971203,1
0.5318532136249517,0.31611237337615256,1
0.48118487615843275,0.48391100640626317,1
0.41357306052648646,0.40667042566860157,1
0.3975821314635864,0.35355922164023035,1
0.40782879999860233,0.3499341192184352,0
0.2341455536167557,0.24635249700040251,0
0.1814856538739297,0.11322301326618053,0
0.16386622745773738,0.07285803759181955,1
0.5142583077009067,0.26244693832278043,1
0.4463336342964241,0.44935945190201027,1
0.5566479445658307,0.4766533451961693,0
0.2245115729720776,0.3274021175468446,0
0.3658029708965602,0.21563447514626227,0
0.16748908217022576,0.18012431615819965,1
0.4557848652041789,0.2314748336571237,1
0.39579058592110467,0.37904036593259827,1
0.5749704210208652,0.4542002299506583,0
0.3863609495875562,0.4478102148826564,0
0.38223341375243375,0.32674504235284413,0
0.37884139832652564,0.3220298850424913,1
0.48305145767133945,0.38515836454831265,1
0.4035638016858059,0.4013149697447221,1
0.4128763278296115,0.35691847089086826,1
0.49744794191951164,0.41654407364326224,0
0.37593009117682075,0.3922593001222317,0
0.36305625527256014,0.3082109806336811,1
0.512675285431376,0.39326901186797375,1
0.3916157818351106,0.41215536878960196,0
0.36848194121892575,0.3213833263921787,1
0.4357831137320022,0.34891913316808465,1
0.3927220229070238,0.36445972683988515,1
0.41584776933832024,0.3519043154453556,0
0.37190785188971576,0.3386690460317845,0
0.3162727834116292,0.2765001758451001,1
0.3903106013488442,0.2877210011244146,0
0.38731893189629124,0.3324213567844286,0
0.3876238673897305,0.3307330450811428,1
0.4230252066381708,0.35317330242160433,1
0.41223364586963596,0.3688684864708912,1
0.40609512283551813,0.35811908546983434,1
0.4331098900473328,0.37134037500679556,1
0.41034628130953327,0.3740628578637416,0
0.3712456250194375,0.33481409573861687,1
0.40392859311845003,0.3308083776353593,0
0.38617030353487,0.3402519479820297,1
0.4189511348448587,0.3496874047003291,1
0.4302786433028236,0.377770855331312,1
0.47413226073041803,0.41306836467062163,0
0.38210062431208175,0.38169583814796015,1
0.40000317112669326,0.33521555304234635,1
0.41601535921493943,0.35664010556666687,1
0.5011792334369902,0.4209801696400742,1
0.4389462575557377,0.43607511925999215,1
